Date,Open,High,Low,Close,Volume
2025-05-01 00:00:00-04:00,16.0,16.0,13.5,13.5,1600
2025-05-02 00:00:00-04:00,13.5,13.5,13.5,13.5,0
2025-05-05 00:00:00-04:00,13.5,13.5,9.649999618530273,11.699999809265137,9400
2025-05-06 00:00:00-04:00,12.329999923706055,13.699999809265137,10.869999885559082,11.899999618530273,37200
2025-05-07 00:00:00-04:00,10.25,11.989999771118164,10.130000114440918,11.720000267028809,120200
2025-05-08 00:00:00-04:00,11.300000190734863,11.40999984741211,10.399999618530273,10.770000457763672,357900
2025-05-09 00:00:00-04:00,10.319999694824219,10.774999618530273,10.239999771118164,10.399999618530273,149100
2025-05-12 00:00:00-04:00,10.449999809265137,11.1899995803833,10.199999809265137,10.949999809265137,272600
2025-05-13 00:00:00-04:00,10.899999618530273,11.470000267028809,10.899999618530273,11.350000381469727,123800
2025-05-14 00:00:00-04:00,11.210000038146973,11.380000114440918,9.850000381469727,10.079999923706055,471700
2025-05-15 00:00:00-04:00,10.020000457763672,10.300000190734863,9.9399995803833,10.149999618530273,308100
2025-05-16 00:00:00-04:00,10.140000343322754,10.390000343322754,9.720000267028809,9.720000267028809,130000
2025-05-19 00:00:00-04:00,9.720000267028809,10.100000381469727,9.720000267028809,10.010000228881836,81000
2025-05-20 00:00:00-04:00,10.199999809265137,10.199999809265137,9.850000381469727,9.859999656677246,95700
2025-05-21 00:00:00-04:00,9.779999732971191,9.899999618530273,9.399999618530273,9.40999984741211,87200
2025-05-22 00:00:00-04:00,9.25,9.635000228881836,9.100000381469727,9.550000190734863,137200
2025-05-23 00:00:00-04:00,9.359999656677246,9.529999732971191,9.279999732971191,9.390000343322754,93700
2025-05-27 00:00:00-04:00,9.34000015258789,9.630000114440918,9.34000015258789,9.520000457763672,74300
2025-05-28 00:00:00-04:00,9.5,9.600000381469727,9.1899995803833,9.40999984741211,63600
2025-05-29 00:00:00-04:00,9.350000381469727,9.5,9.329999923706055,9.369999885559082,75800
2025-05-30 00:00:00-04:00,9.270000457763672,9.4399995803833,9.25,9.359999656677246,107900
2025-06-02 00:00:00-04:00,9.279999732971191,9.34000015258789,9.180000305175781,9.220000267028809,128800
2025-06-03 00:00:00-04:00,9.1899995803833,9.420000076293945,9.024999618530273,9.289999961853027,132500
2025-06-04 00:00:00-04:00,9.289999961853027,9.289999961853027,8.90999984741211,8.949999809265137,118600
2025-06-05 00:00:00-04:00,9.0,9.0,8.600000381469727,8.640000343322754,222800
2025-06-06 00:00:00-04:00,8.710000038146973,9.100000381469727,8.65999984741211,9.09000015258789,195300
2025-06-09 00:00:00-04:00,9.119999885559082,9.65999984741211,9.114999771118164,9.609999656677246,160000
2025-06-10 00:00:00-04:00,9.430000305175781,10.164999961853027,9.430000305175781,10.069999694824219,233400
2025-06-11 00:00:00-04:00,9.949999809265137,10.390000343322754,9.949999809265137,10.369999885559082,125200
2025-06-12 00:00:00-04:00,10.229999542236328,10.550000190734863,10.229999542236328,10.329999923706055,108300
2025-06-13 00:00:00-04:00,10.229999542236328,10.449999809265137,10.199999809265137,10.380000114440918,127400
2025-06-16 00:00:00-04:00,10.359999656677246,10.59000015258789,10.199999809265137,10.319999694824219,66200
2025-06-17 00:00:00-04:00,10.40999984741211,10.425000190734863,9.65999984741211,9.670000076293945,119100
2025-06-18 00:00:00-04:00,9.59000015258789,9.710000038146973,9.350000381469727,9.40999984741211,54300
2025-06-20 00:00:00-04:00,9.479999542236328,9.579999923706055,9.039999961853027,9.34000015258789,135200
2025-06-23 00:00:00-04:00,9.300000190734863,9.9350004196167,9.300000190734863,9.600000381469727,102800
2025-06-24 00:00:00-04:00,9.460000038146973,9.600000381469727,9.109999656677246,9.170000076293945,99800
2025-06-25 00:00:00-04:00,9.3100004196167,9.3100004196167,9.020000457763672,9.119999885559082,63300
2025-06-26 00:00:00-04:00,9.0600004196167,9.369999885559082,8.970000267028809,9.369999885559082,94600
2025-06-27 00:00:00-04:00,9.100000381469727,9.300000190734863,8.899999618530273,9.050000190734863,151200
2025-06-30 00:00:00-04:00,8.970000267028809,9.09000015258789,8.670000076293945,8.670000076293945,143400
2025-07-01 00:00:00-04:00,8.489999771118164,9.039999961853027,8.460000038146973,8.640000343322754,130500
2025-07-02 00:00:00-04:00,8.5600004196167,8.949999809265137,8.529999732971191,8.920000076293945,121000
2025-07-03 00:00:00-04:00,9.0,9.199999809265137,8.864999771118164,9.09000015258789,59200
2025-07-07 00:00:00-04:00,8.90999984741211,9.109999656677246,8.770000457763672,8.899999618530273,154400
2025-07-08 00:00:00-04:00,8.859999656677246,9.145000457763672,8.859999656677246,9.020000457763672,95700
