Date,Open,High,Low,Close,Volume
2023-07-10 00:00:00-04:00,214.14159688623675,216.65338042303023,212.99899442059544,216.10177612304688,609800
2023-07-11 00:00:00-04:00,217.1261687062042,220.9578794755665,215.89490381530547,220.25851440429688,1199900
2023-07-12 00:00:00-04:00,221.6572150944619,221.8837636112218,216.6533530998186,216.97840881347656,1000900
2023-07-13 00:00:00-04:00,218.2195542511635,220.30778993444227,216.0919397307845,220.0122833251953,665000
2023-07-14 00:00:00-04:00,220.82980447167216,221.6670555087372,218.2786274403582,221.38140869140625,668200
2023-07-17 00:00:00-04:00,221.47007840527166,222.79985052083373,220.2979118054971,220.35702514648438,860500
2023-07-18 00:00:00-04:00,219.3424583878565,220.819976343683,218.50520723094206,220.54417419433594,726000
2023-07-19 00:00:00-04:00,219.56902854480157,219.97288707205558,217.16559685979468,218.02255249023438,789400
2023-07-20 00:00:00-04:00,219.41142090008609,219.41142090008609,216.93904621458088,218.30821228027344,902800
2023-07-21 00:00:00-04:00,217.86491614394913,220.67220595909237,216.9193131744885,218.9681396484375,784300
2023-07-24 00:00:00-04:00,218.9188812017619,219.9728510838571,217.46106788857298,219.26364135742188,587800
2023-07-25 00:00:00-04:00,218.9188995361328,220.47522017559095,218.22939419715496,218.9188995361328,755200
2023-07-26 00:00:00-04:00,218.54461352229026,220.95790501142437,217.99300919223356,220.1107940673828,717900
2023-07-27 00:00:00-04:00,221.51931859982557,222.09062728740878,213.29446348232273,215.0182342529297,1461800
2023-07-28 00:00:00-04:00,217.30345841019138,218.16041388474727,215.648630735432,216.88975524902344,753000
2023-07-31 00:00:00-04:00,217.4906206984071,218.1604215456986,216.2298067257858,217.1951141357422,688900
2023-08-01 00:00:00-04:00,217.23452984236945,221.3912814929614,216.80113720764444,220.61312866210938,1127700
2023-08-02 00:00:00-04:00,219.84481736874227,224.03111811517667,218.96815734304545,219.73646545410156,1389200
2023-08-03 00:00:00-04:00,216.27907630824117,223.16430006770452,209.51203414045438,222.7998504638672,1385100
2023-08-04 00:00:00-04:00,224.2281050484914,225.80413007756914,220.79040815673594,222.61268615722656,888200
2023-08-07 00:00:00-04:00,224.42511583923516,226.30649224378251,222.4255428120237,225.29193115234375,773200
2023-08-08 00:00:00-04:00,223.39085564894398,224.9964299523218,221.3814378650987,223.4401092529297,724000
2023-08-09 00:00:00-04:00,223.51887174011722,223.51887174011722,219.37198055526008,220.0319366455078,591400
2023-08-10 00:00:00-04:00,219.8054110928281,221.87394220421513,219.2045532008606,220.94802856445312,542100
2023-08-11 00:00:00-04:00,220.4653506104534,222.98697844017514,220.26833622431033,220.5638427734375,570700
2023-08-14 00:00:00-04:00,220.1206139180418,221.8640892165758,219.05679924589,221.7557373046875,365600
2023-08-15 00:00:00-04:00,221.2139862775512,222.0019988462156,219.75617279508023,220.78057861328125,369000
2023-08-16 00:00:00-04:00,220.4845132042183,222.1918551297335,219.45812327540324,219.58642578125,400200
2023-08-17 00:00:00-04:00,220.2180211667892,220.99766963269886,210.23054556841836,210.53648376464844,826500
2023-08-18 00:00:00-04:00,208.86861133270818,210.220666608104,205.5427457007156,209.02651977539062,1209000
2023-08-21 00:00:00-04:00,209.75684749236407,210.27992115975587,205.99674067910968,209.78646850585938,856400
2023-08-22 00:00:00-04:00,210.1417085342586,212.37212383406887,210.10223895380057,211.77011108398438,1001700
2023-08-23 00:00:00-04:00,211.46419234291815,214.91836072133052,211.46419234291815,214.2176513671875,778800
2023-08-24 00:00:00-04:00,213.68472899296805,215.37232853780665,212.15502284333968,212.16488647460938,578600
2023-08-25 00:00:00-04:00,212.33263225461144,213.11229573871827,209.14493290785015,212.01683044433594,571500
2023-08-28 00:00:00-04:00,212.7175290998397,214.87885378467502,211.88853238918378,212.2931671142578,434600
2023-08-29 00:00:00-04:00,211.88856951691045,215.76711526112373,210.84245228554417,215.72763061523438,624900
2023-08-30 00:00:00-04:00,215.86577607189133,217.2671796870675,214.55319031298478,215.3822021484375,414100
2023-08-31 00:00:00-04:00,214.94798545380638,215.80658827829606,213.85251992715592,215.39208984375,530300
2023-09-01 00:00:00-04:00,216.54673214875965,221.0371537162888,216.1815820521114,220.0009002685547,677100
2023-09-05 00:00:00-04:00,218.98439459631595,219.28046916861277,211.6714234377825,213.40838623046875,827400
2023-09-06 00:00:00-04:00,213.39851497258337,214.21764812557467,209.21404640951692,212.3820037841797,657500
2023-09-07 00:00:00-04:00,210.83255443683683,213.16165121996826,209.35219669482052,212.73727416992188,762500
2023-09-08 00:00:00-04:00,212.23397538791912,215.2440393890066,211.71091681417033,213.4182586669922,648900
2023-09-11 00:00:00-04:00,214.7604469862325,215.07624882811007,211.72077708089518,213.75379943847656,363300
2023-09-12 00:00:00-04:00,212.45110951352436,213.12219789352898,210.7338888592503,211.95765686035156,540300
2023-09-13 00:00:00-04:00,211.30628171202304,212.51030731052862,209.0561389676963,210.94113159179688,612500
2023-09-14 00:00:00-04:00,212.65833027357334,213.23073710201817,208.671239854137,212.15501403808594,649200
2023-09-15 00:00:00-04:00,212.00698687200224,212.00698687200224,206.5296598818875,207.83236694335938,1457000
2023-09-18 00:00:00-04:00,208.27647132063407,209.84566206765203,206.36188784045484,208.91796875,496500
2023-09-19 00:00:00-04:00,208.23698175517657,209.0067665493638,205.1282366293418,207.13165283203125,656500
2023-09-20 00:00:00-04:00,208.23697863893352,209.1350659050379,205.18744545690643,206.80596923828125,974700
2023-09-21 00:00:00-04:00,205.9572626458706,206.1546406875382,198.63442736945424,199.70028686523438,1581800
2023-09-22 00:00:00-04:00,199.09829469356333,200.22336621260024,197.18369586701368,197.99295043945312,1021600
2023-09-25 00:00:00-04:00,197.3810225639615,200.00619377821667,197.00599380221735,199.39430236816406,624700
2023-09-26 00:00:00-04:00,198.66403063175673,200.53914459066846,197.55868650722792,198.71337890625,938500
2023-09-27 00:00:00-04:00,199.9864633352627,201.75301696616373,198.10147084368572,200.93389892578125,1050000
2023-09-28 00:00:00-04:00,200.9141747104508,205.52302046923808,200.9141747104508,202.34518432617188,1123300
2023-09-29 00:00:00-04:00,203.60840459477205,205.12824699991194,198.5850608595427,199.3745880126953,717600
2023-10-02 00:00:00-04:00,198.71338737759856,201.02274215613463,196.71983446312004,198.2988739013672,853700
2023-10-03 00:00:00-04:00,197.29221582339824,200.33188554906127,196.3546589252404,197.3711700439453,895400
2023-10-04 00:00:00-04:00,198.55547174055798,203.9933143038897,197.9830648824737,202.34518432617188,1336700
2023-10-05 00:00:00-04:00,201.63462184868337,204.911154712239,201.25959301131786,204.24005126953125,949800
2023-10-06 00:00:00-04:00,204.19068876570424,211.94776457852188,203.884750549792,209.61866760253906,1228000
2023-10-09 00:00:00-04:00,207.73367357388577,209.18442537095706,205.61181843403713,207.49681091308594,774400
2023-10-10 00:00:00-04:00,207.50668423437907,210.73386849071917,206.68755110220815,208.23699951171875,541500
2023-10-11 00:00:00-04:00,208.2962226984907,212.0760716682867,208.25675311386487,211.94776916503906,455800
2023-10-12 00:00:00-04:00,212.46094446202628,212.46094446202628,205.92763703492258,207.87184143066406,538400
2023-10-13 00:00:00-04:00,208.80939872509202,209.96407597271778,205.91775873179103,206.54937744140625,491900
2023-10-16 00:00:00-04:00,208.9574616010824,211.1582713325731,208.10872241371806,210.25030517578125,581400
2023-10-17 00:00:00-04:00,209.16468524307447,212.6780652573794,208.53306653330029,211.97735595703125,569000
2023-10-18 00:00:00-04:00,208.77981016868748,209.20417220096581,200.77600793058076,201.07208251953125,779400
2023-10-19 00:00:00-04:00,201.63459394293835,205.21706454791632,199.76934376410227,200.0358123779297,837100
2023-10-20 00:00:00-04:00,199.95685313401967,200.41083612917447,197.71657422599583,198.91073608398438,750000
2023-10-23 00:00:00-04:00,198.2001975566195,201.80239595709668,197.81530508353018,199.84832763671875,705400
2023-10-24 00:00:00-04:00,202.39451699706657,204.09199511872836,201.2793093199691,202.46359252929688,844700
2023-10-25 00:00:00-04:00,201.24971006087992,203.7169731035922,200.430576923622,200.7069091796875,772700
2023-10-26 00:00:00-04:00,196.58163875073168,199.58182377334597,188.31136879535578,191.42999267578125,2527900
2023-10-27 00:00:00-04:00,190.34440176951415,193.52223772932447,188.01530488702542,191.15367126464844,1569300
2023-10-30 00:00:00-04:00,192.446527089897,195.24933443438456,191.85437790602867,193.42356872558594,1091600
2023-10-31 00:00:00-04:00,193.3544642560767,196.57176977485008,193.2459040821223,193.91700744628906,1224000
2023-11-01 00:00:00-04:00,194.51902466634237,202.03923761539292,193.13734832451254,201.13128662109375,1717700
2023-11-02 00:00:00-04:00,203.32219774298622,207.67443789243478,203.32219774298622,204.11172485351562,1207900
2023-11-03 00:00:00-04:00,206.57903148830187,207.52645217475308,204.20058602211822,205.05918884277344,961300
2023-11-06 00:00:00-05:00,205.5526226432943,205.5526226432943,203.68737233787192,204.42755126953125,1138500
2023-11-07 00:00:00-05:00,204.59530928966768,206.10527300173896,203.41102609221662,204.4966278076172,670400
2023-11-08 00:00:00-05:00,205.55262331294932,206.6382251065113,204.08212907602973,205.70065307617188,555800
2023-11-09 00:00:00-05:00,206.54938524314142,208.68110411572826,205.36510200025265,206.49017333984375,826800
2023-11-10 00:00:00-05:00,207.91425285604322,209.73389447445456,206.25282979010933,209.31854248046875,839600
2023-11-13 00:00:00-05:00,208.70540267891386,209.36800420793298,207.3406789330026,208.1614990234375,605700
2023-11-14 00:00:00-05:00,211.0195451568821,216.87405491578141,211.0195451568821,214.1445770263672,1068600
2023-11-15 00:00:00-05:00,214.93570501808836,215.57852354395098,208.41860953259348,208.5372772216797,918500
2023-11-16 00:00:00-05:00,209.32839965011158,211.08870719994192,207.71642668987812,209.92176818847656,803300
2023-11-17 00:00:00-05:00,210.15913408258433,211.73155641083733,209.61523044833626,210.00091552734375,713100
2023-11-20 00:00:00-05:00,209.48666040588208,210.376698238722,207.07365016930538,208.05270385742188,552800
2023-11-21 00:00:00-05:00,209.1504329650003,210.4261559179005,207.35055916494915,207.5186767578125,746700
2023-11-22 00:00:00-05:00,209.18009164747588,211.10851700728335,208.43838842524295,209.55587768554688,511800
2023-11-24 00:00:00-05:00,209.61524957930683,210.12948633825573,208.38896135182918,209.3383331298828,172500
2023-11-27 00:00:00-05:00,208.94273729408306,211.48431419814693,208.29003484907165,210.49537658691406,657400
2023-11-28 00:00:00-05:00,210.49537311190022,211.63264531004694,207.91424538559397,208.82406616210938,802200
2023-11-29 00:00:00-05:00,209.9514539661695,211.5238611170994,209.83277119384206,210.32723999023438,609400
2023-11-30 00:00:00-05:00,210.1393695711555,211.44475944031453,207.28134032694578,211.19752502441406,808500
2023-12-01 00:00:00-05:00,211.8798901293618,214.96537074842288,211.8798901293618,213.24462890625,653400
2023-12-04 00:00:00-05:00,212.295261390877,213.89733568998145,211.11842307388358,212.423828125,830900
2023-12-05 00:00:00-05:00,211.59310196355656,212.4534728728968,208.57683917392785,209.674560546875,836300
2023-12-06 00:00:00-05:00,211.26677754547993,213.68967202856211,209.31856895986053,209.5855712890625,717900
2023-12-07 00:00:00-05:00,210.00090738892504,211.8798828107606,208.52738491854467,211.80076599121094,485200
2023-12-08 00:00:00-05:00,211.36563815760624,214.43135088609637,210.31736667070047,213.64019775390625,563600
2023-12-11 00:00:00-05:00,214.2335769813052,216.85425582830786,213.9962265029007,216.43890380859375,880600
2023-12-12 00:00:00-05:00,218.14976107667792,219.6232836648863,215.99388415902234,218.45632934570312,619800
2023-12-13 00:00:00-05:00,218.64421780528423,222.24395018822335,217.17071038871822,221.1956787109375,512000
2023-12-14 00:00:00-05:00,222.39231865150506,222.8076706818904,218.87170279300784,222.2736358642578,917600
2023-12-15 00:00:00-05:00,221.5220298548555,224.33060911177463,220.7704426859589,221.8681640625,1092500
2023-12-18 00:00:00-05:00,222.09562735641032,222.09562735641032,219.20793112378075,220.23641967773438,832700
2023-12-19 00:00:00-05:00,221.93738934308303,222.73842643868642,221.3737027198771,222.20440673828125,503100
2023-12-20 00:00:00-05:00,221.19567543579194,221.87804480731543,218.426647084533,218.73321533203125,540900
2023-12-21 00:00:00-05:00,220.72101204422,221.16603100002607,219.0497048837556,220.8100128173828,614600
2023-12-22 00:00:00-05:00,221.57150225767074,222.46154018202066,220.6616813534486,222.44175720214844,470000
2023-12-26 00:00:00-05:00,222.86700803209098,223.44059372782314,222.41209003547846,223.15379333496094,302800
2023-12-27 00:00:00-05:00,222.51097853012362,223.5691490934406,221.9769588212476,223.32191467285156,461700
2023-12-28 00:00:00-05:00,223.3911248809874,223.6086923709199,222.59008779986814,222.94610595703125,427200
2023-12-29 00:00:00-05:00,223.05487782178503,224.8151855356709,222.63952584221548,224.49871826171875,559200
