Date,Open,High,Low,Close,Volume
2023-07-10 00:00:00-04:00,41.7183564523231,41.95674552165778,40.88398946318248,41.06736755371094,408000
2023-07-11 00:00:00-04:00,41.03986318917942,41.51664487919716,40.682277796077756,41.41578674316406,233400
2023-07-12 00:00:00-04:00,41.755035088029224,42.60774028332606,41.755035088029224,42.42436218261719,342100
2023-07-13 00:00:00-04:00,42.415195846804785,43.17162840632677,42.35101402940502,43.00200653076172,351300
2023-07-14 00:00:00-04:00,42.846128881126134,43.4604449869034,42.7636089116231,43.02033615112305,353200
2023-07-17 00:00:00-04:00,42.9194834816443,43.17621073288018,42.62607990947573,42.91031265258789,286100
2023-07-18 00:00:00-04:00,43.1028547990643,43.49986912242835,42.55364040098206,42.60773849487305,243400
2023-07-19 00:00:00-04:00,42.48854388265795,42.992831035060355,42.2043076524165,42.644412994384766,259900
2023-07-20 00:00:00-04:00,42.62608093761608,42.98366633121857,42.2960010365533,42.67192459106445,264900
2023-07-21 00:00:00-04:00,42.82779368903231,43.047848122170045,42.47020829562424,42.52522277832031,270300
2023-07-24 00:00:00-04:00,42.506883375736,43.31832686033196,42.506883375736,43.212886810302734,297300
2023-07-25 00:00:00-04:00,43.30457884030587,43.37793148976289,42.827797111775794,43.0478515625,222800
2023-07-26 00:00:00-04:00,42.94699325416147,43.2220586932802,42.63525149045442,42.9744987487793,192900
2023-07-27 00:00:00-04:00,42.98366408512693,43.098274961582206,42.22264618659365,42.268489837646484,272100
2023-07-28 00:00:00-04:00,42.55272562861031,42.89197284005475,42.31433654702279,42.351009368896484,238100
2023-07-31 00:00:00-04:00,42.204309357093834,42.90939641465252,42.204309357093834,42.83696365356445,213000
2023-08-01 00:00:00-04:00,42.50688976460308,42.534395260458496,41.44330078721439,41.544158935546875,303100
2023-08-02 00:00:00-04:00,41.25991687058222,41.25991687058222,39.65536454783735,39.737884521484375,607600
2023-08-03 00:00:00-04:00,39.19692293277303,39.65536647584639,37.95912676553359,38.22502136230469,1198100
2023-08-04 00:00:00-04:00,38.34421367587168,39.55450422392946,38.34421367587168,38.82099533081055,658300
